id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/kratc/kratis,,,,,,,,,,,,Klientų aptarnavimas vietinės rinkliavos administravimo klausimais pagal nekilnojamo turto objektų duomenis,
,,,,,,prefix,spinta,,,,,https://github.com/atviriduomenys/spinta/issues/,,
,,,,,,,manifest,,,,,https://github.com/atviriduomenys/manifest/issues/,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,Kreipimimasis,,,vda_prime_key,,,4,,,Klientų aptarnavimas vietinės rinkliavos administravimo klausimais pagal nekilnojamo turto objektų duomenis,"Klaipėdos regiono atliekų tvarkymo centro naudojama Atliekų surinkimo, monitoringo ir logistikos informacinė sistema (ASMLIS) kaupia gabenamų atliekų duomenis. Duomenys kaupiami nuo 2008-07-01 ir atnaujinami iki šiol. Duomenų rinkinys sudarytas iš atliekų gabenimo datos ir laiko, atliekų svorio, atliekų gabenimo kliento sistemoje identifikatoriaus, kliento pseudonimizuoto vardo su pavarde arba pavadinimo, kliento tipo, gabenamų atliekų kodo, apibūdinimo, priėmimo vietos, kurioje svertos atliekos, pavadinimo, adreso ir atliekų tvarkymo veiklos. Vienas įrašas atitinka vieną atliekų gabenimo įvykį. Klientų nurodyti kaip „galimai juridiniai“, kadangi jų asmenų kodai neatitinka JAR kodo taisyklių, tačiau pavadinimai sufleruoja, jog tai juridiniai asmenys. Dėl techninių klausimų ar galimų klaidų kreiptis į atverimas@stat.gov.lt. "
,,,,,vda_prime_key,string,,,,4,open,,Unikalus identifikatorius,
,,,,,turto_objekto_id,string,,,,4,open,,Nekilnojamo turto objekto anonimizuotas identifikatorius,
,,,,,turto_objekto_paskirtis,string,,,,4,open,,Nekilnojamo turto objekto paskirtis,
,,,,,kreipimosi_data,datetime,S,,,4,open,,Kreipimosi data su laiku,
,,,,,kreipimosi_budas,string,,,,4,open,,Kreipimosi būdas,
,,,,,,enum,,,"""Skambutis""",,,,Skambutis,
,,,,,,,,,"""Atėjimas""",,,,Atėjimas,
,,,,,,,,,"""Elektroniniu paštu""",,,,Elektroniniu paštu,
,,,,,,,,,"""Raštu""",,,,Raštu,
,,,,,,,,,"""Skolų administravimas""",,,,Skolų administravimas,
,,,,,,,,,"""Grįžtamoji korespondencija""",,,,Grįžtamoji korespondencija,
,,,,,,,,,"""Gauta iš kito darbuotojo""",,,,Gauta iš kito darbuotojo,
,,,,,,,,,"""Permoka""",,,,Permoka,
,,,,,kreipimosi_tema,string,,,,4,open,,Kreipimosi tema,
,,,,,kreipimosi_pagristumas_veiksmai,string,,,,4,open,,"Kreipimosi pagrįstumas bei atitinkamas veiksmas, kurio imtasi",
,,,,,,enum,,,"""Perduotas atsakingam darbuotojui""",,,,Perduotas atsakingam darbuotojui,
,,,,,,,,,"""Informacija arba nepagrįstas""",,,,Informacija arba nepagrįstas,
,,,,,,,,,"""Pagrįstas""",,,,Pagrįstas,
,,,,,turto_objekto_vietove_100m_gard,string,,,,4,open,,Išorinis raktas į tolimiausią Šiaurės-vakarų kryptimi esančią objekto geografinę gardelę,
