id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/rpl/gydyti_pacientai,,,,,,,,,,,,VšĮ Rokiškio psichiatrijos ligoninėje gydytų pacientų duomenys,
,,,,,,,,,,,,,,
,,,,Pacientai,,,vda_id,,,4,,,VšĮ Rokiškio psichiatrijos ligoninėje gydytų pacientų duomenys,"Paciento gyvenamosios vietos regionas (miesto ar rajono pavadinimas), atsiuntusi įstaiga, diagnozė, amžius, lytis, gydymosi laikotarpis, gydymo rezultatas"
,,,,,vda_id,string,,,,4,open,,Unikalus identifikatorius,
,,,,,pavarde_vardas,string,,,,4,open,,"Paciento pavardė, vardas",Šifruotas identifikatorius
,,,,,ak,string,,,,4,open,,Asmens kodas,Šifruotas identifikatorius
,,,,,ak_check,string,,,,4,open,,Asmens kodo automatinis patikrinimas,
,,,,,,enum,,,"""Tinkamas""",,,,Tinkamas,
,,,,,,,,,"""Netinkamas kontrolinis skaitmuo""",,,,Netinkamas kontrolinis skaitmuo,
,,,,,,,,,"""Netinkamas ilgis""",,,,Netinkamas ilgis,
,,,,,,,,,"""Netinkama gimimo data""",,,,Netinkama gimimo data,
,,,,,,,,,"""Netinkamas pirmas skaitmuo""",,,,Netinkamas pirmas skaitmuo,
,,,,,paguldyta,date,M,,,4,open,,Paciento guldymo data mėnesio tikslumu,
,,,,,israsyta,date,M,,,4,open,,Paciento išrašymo data mėnesio tikslumu,
,,,,,lovadieniai,integer,,,,4,open,,Lovadienių skaičius,
,,,,,tlk10,integer,,,,4,open,,Diagnozė,
,,,,,lytis,string,,,,4,open,,Paciento lytis,
,,,,,gim_m_gr,string,,,,4,open,,"Paciento gimimo metų grupė, kas 5 m.",
,,,,,gim_m,date,Y,,,4,open,,"Paciento gimimo metai (pagal gimimo metų grupę, priskirti pirmi grupėje nurodyti metai, kas 5 m.)",
,,,,,miestas,string,,,,2,open,,Paciento adresas: miestas,
,,,,,gyd_istaiga,string,,,,2,open,,"Gydymo įstaigos pavadinimas, kuri išdavė pacientui siuntimą",
,,,,,pirmas_kartas,boolean,,,,4,open,,Pacientas atvyko pirmą kartą,
,,,,,ligos_eiga,string,,,,4,open,,Paciento ligos eiga,
,,,,,,enum,,,"""pagerėjo""",,,,Pagerėjo,
,,,,,,,,,"""pablogėjo""",,,,Pablogėjo,
,,,,,,,,,"""nepakito""",,,,Nepakito,
,,,,,ligos_baigtis,string,,,,4,open,,Paciento ligos baigtis,
,,,,,,enum,,,"""išrašytas""",,,,Išrašytas,
,,,,,,,,,"""į kitą stac.""",,,,Perkeltas kitą stacionarą,
,,,,,,,,,"""mirė""",,,,Mirė,
