id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/vlk/kochleariniai_implantai,,,,,,,,,,,,,
,,,,,,prefix,spinta,,,,,https://github.com/atviriduomenys/spinta/issues/,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,KochearinisImplantas,,,,,,4,,,KI panaudojimas,Informacija apie panaudotų kochlearinių implantų kiekį
,,,,,metai,integer,,,,2,open,,Metai,
,,,,,,comment,type,,"update(type: ""date"", ref: ""Y"")",4,open,spinta:213,,
,,,,,ketvirtis,integer,,,,2,open,,Ketvirtis,
,,,,,isakymas,string,,,,4,open,,Įsakymo eilės numeris,Lietuvos Respublikos sveikatos apsaugos ministro 2014 m. rugpjūčio 28 d. įsakymu V-910 „Dėl centralizuotai apmokaų vaistinių preparatų ir medicinos pagalbos priemonių sąrašo patvirtinimo“ patvirtinto  Centralizuotai apmokamų vaistinių preparatų ir medicinos pagalbos priemonių sąrašo eilės numeris
,,,,,grupe,string,,,,4,open,,Preparato/MPP grupė,Vaistinio preparato/MPP grupės pavadinimas
,,,,,bendrinis_pavadinimas,string,,,,4,open,,Bendrinis pavadinimas,Bendrinis vaistinio preparato / MPP pavadinimas
,,,,,prekinis_pavadinimas,string,,,,4,open,,Prekinis pavadinimas,Prekinis vaistinio preparato / MPP pavadinimas
,,,,,kodas,string,,,,4,open,,Diagnozių kodai,Diagnozių kodai pagal TLK-10-AM
,,,,,matas,string,,,,4,open,,Nedalomas vienetas (matas),
,,,,,kiekis,integer,U,,,4,open,,Kiekis,Panaudotų kochlearinių implantų kiekis
