id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/lsd/covid19,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,AtvejaiIrMirtys,,,,,,3,,,Agreguoti COVID-19 atvejai ir mirtys,"Lentelė aprašo užsikrėtimų SARS-CoV-2 virusu (pirminių ir pakartotinių infekcijų) skaičius, taip pat COVID mirčių (""mirtys nuo COVID"" ir ""mirtys su COVID""), taip pat visų mirčių dėl bet kokios priežasties skaičius. Viena eilutė yra vienos datos, vienos savivaldybės, vienos amžiaus grupės ir vienos lyties kombinacija. Kartais detalūs asmens duomenys yra nežinomi, taip gali nutikti, pvz., kuomet asmuo yra užsienietis. Duomenys yra papildomi kasdien, taip pat jie gali būti atnaujinti retrospektyviai (praeities datos gali pasipildyti skaičiais, pvz., jei gaunami mirties liudijimai išduoti po ilgai trukusios autopsijos)"
,,,,,municipality_name,string,,,,2,open,,"Asmens tikėtinos gyvenamosios vietos savivaldybė (60 Lietuvos savivaldybių), nebūtinai sutampa su asmens deklaruota savivaldybe",
,,,,,date,date,D,,,4,open,,"Paros, kurią įvyko aprašomi įvykiai, data",
,,,,,sex,string,,,,3,open,,Asmenų lytis,
,,,,,age_gr,string,,,,3,open,,Asmenų amžiaus grupė (dešimties metų pločio rėžiais) apskaičiuota šiai dienai,
,,,,,incidence,integer,U,,,4,open,,Tą dieną toje asmenų grupėje nustatytų pirminių ar pakartotinių užsikrėtimų SARS-CoV-2 virusu skaičius,Tai yra keturių tolimesnių stulpelių suma
,,,,,infection_1,integer,U,,,4,open,,Pirminių užsikrėtimų SARS-CoV-2 virusu skaičius ,
,,,,,infection_2,integer,U,,,4,open,,Antrinių užsikrėtimų SARS-CoV-2 virusu skaičius,
,,,,,infection_3,integer,U,,,4,open,,Tretinių užsikrėtimų SARS-CoV-2 virusu skaičius,
,,,,,infection_4,integer,U,,,4,open,,Ketvirtinių užsikrėtimų SARS-CoV-2 virusu skaičius,
