id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/lsd/pajamu_ir_gyvenimo_salygos,,,,,,,,,,,,Lietuvos statistikos departamento namų ūkių bei pavienių asmenų pajamų ir gyvenimo sąlygų statistinio tyrimo duomenys,
,,,,,,,,,,,,,,
,,,,Asmens,,,pb030,,,4,,,Asmenų pajamų ir gyvenimo sąlygų statistinio tyrimo rezultatai,
,,,,,pb030,string,,,,4,open,,Asmens ID, Statistinio tyrimo subjekto (asmens) unikalus identifikatorius
,,,,,hb030,ref,NamuUkis,,,4,open,,Namų ūkio ID, Statistinio tyrimo subjekto (namų ūkio) unikalus identifikatorius
,,,,,rb050,number,,,,3,open,,Asmens kalibruotasis svoris,
,,,,,age,integer,,,,4,open,,"Amžius, sukakęs praeitų metų gruodžio 31 d.",
,,,,,rb090,string,,,,4,open,,Lytis,
,,,,,,enum,,,"""1""",,,,Vyras,
,,,,,,,,,"""2""",,,,Moteris,
,,,,,rb220,string,,,,4,open,,"Tėvo (įtėvio, patėvio, globėjo) ID", Statistinio tyrimo subjekto (asmens) tėvo unikalus identifikatorius
,,,,,rb230,string,,,,4,open,,"Motinos (įmotės, pamotės, globėjos) ID", Statistinio tyrimo subjekto (asmens) motinos unikalus identifikatorius
,,,,,rb240,string,,,,4,open,,Sutuoktinio/sugyventinio ID, Statistinio tyrimo subjekto (asmens) sutuoktinio/sugyventinio unikalus identifikatorius
,,,,,rl010,integer,,,,4,open,,"Valandų, praleistų vaikų lopšelyje ar darželyje, skaičius per savaitę",
,,,,,rl020,integer,,,,4,open,,"Valandų, praleistų bendrojo ugdymo mokykloje, skaičius per savaitę",
,,,,,rl030,integer,,,,4,open,,"Valandų, praleistų pailgintos dienos grupėje mokykloje, savaitiniame vaikų darželyje, skaičius per savaitę",
,,,,,rl040,integer,,,,4,open,,"Valandų, praleistų vaikų dienos ar vaikų užimtumo centre, skaičius per savaitę",
,,,,,rl050,integer,,,,4,open,,"Valandų skaičius per savaitę, kai vaiką prižiūri mokama auklė",
,,,,,rl060,integer,,,,4,open,,"Valandų skaičius per savaitę, kai vaiką neatlygtinai prižiūri seneliai, kiti šeimos nariai (ne tėvai), giminaičiai, draugai, kaimynai",
,,,,,pb190,string,,,,4,open,,Santuokinė padėtis,
,,,,,,enum,,,"""1""",,,,Niekada nebuvau vedęs / ištekėjusi,
,,,,,,,,,"""2""",,,,Vedęs / ištekėjusi,
,,,,,,,,,"""3""",,,,Sutuoktinis (-ė) gyvena atskirai,
,,,,,,,,,"""4""",,,,Našlys (-ė) ,
,,,,,,,,,"""5""",,,,Išsituokęs (-usi),
,,,,,pb200,string,,,,4,open,,Sąjunga asmenų susitarimu,
,,,,,,enum,,,"""1""",,,,"Taip, teisiniu pagrindu",
,,,,,,,,,"""2""",,,,"Taip, be teisinio pagrindo",
,,,,,,,,,"""3""",,,,Ne,
,,,,,pe010,string,,,,4,open,,Ar šiuo metu mokotės?,
,,,,,,enum,,,"""1""",,,,Taip,
,,,,,,,,,"""2""",,,,Ne,
,,,,,pe020,string,,,,4,open,,Kur mokotės? (ISCED lygis),
,,,,,,enum,,,"""0""",,,,Ikimokyklinis ugdymas,
