id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/vmvt/higienos_atitiktys,,,,,,,,,,,,Viešojo maitinimo įmonių atitikties higienos reikalavimams vertinimo duomenys,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,Subjektas,,,,,,3,,,Viešojo maitinimo įmonių atitikties higienos reikalavimams vertinimas,
,,,,,kodas,string,,,,0,open,,Juridinio asmens kodas,"Šiuo metu požymis tuščias, nes tvarkoma VMVT maisto informacinė sistema"
,,,,,mt_pavadinimas,string,,,,1,open,,Maisto tvarkymo subjekto pavadinimas,
,,,,,pavadinimas,string,,,,0,open,,Juridinio asmens pavadinimas,"Šiuo metu požymis tuščias, nes tvarkoma VMVT maisto informacinė sistema"
,,,,,mt_adresas,string,,,,0,open,,Maisto tvarkymo subjekto adresas,"Šiuo metu požymis tuščias, nes tvarkoma VMVT maisto informacinė sistema"
,,,,,riz_grupe,string,,,,3,open,,Rizikos grupė,Padidintos rizikos grupei priskiriama įstaiga tikrinama kasmet. Vidutinės rizikos grupei priskiriama įstaiga tikrinama kartą per du metus. Mažos rizikos grupei priskiriama įstaiga tikrinama kartą per tris metus. Labai mažos rizikos grupei priskiriama įstaiga tikrinama kartą per šešis metus. Platesnis aprašymas apie rizikos grupes: https://vmvt.lt/maisto-sauga/kontrole/ukio-subjektu-registrai/subjektai-pagal-rizikos-grupes
,,,,,patikrinimas,date,D,,,4,open,,Viešojo maitinimo įstaigos patikrinimo data,
,,,,,vertinimo_balas,number,,,,4,open,,"Vertinimo balas (""Kavos puodelių"" reitingas)","Atliekant tokios įstaigos vertinimą, žiūrima bendra patalpų higiena, vertinama įrenginių priežiūra, patalpų ir inventoriaus būklė, darbuotojų asmens higienos laikymasis, taip pat visas maisto tvarkymo procesas: nuo žaliavų priėmimo iki temperatūrinio rėžimo palaikymo galutiniuose patiekaluose pateikiant vartotojams. Taip pat kontroliuojamas žaliavų, produktų ir patiekalų atsekamumas, laikymo sąlygos, tinkamumo vartoti terminai, terminis apdorojimas, maisto ruošimo patalpų ir naudojamos įrangos bei inventoriaus valymas ir dezinfekcija, susidariusių maisto atliekų tvarkymas. Aprašymas apie reitingavimą: https://vmvt.lt/maisto-sauga/verslui/viesasis-maitinimas/viesojo-maitinimo-imoniu-vertinimas. Plačiau: https://e-seimas.lrs.lt/portal/legalAct/lt/TAD/TAIS.453987?jfwid=bkaxlbuo"
