id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/varenos_vandenys/skaitikliu_rodmenys,,,,,,,,,,,,Vandens suvartojimo skaitiklių rodmenys,
,,,,,,prefix,spinta,,,,,https://github.com/atviriduomenys/spinta/issues/,,
,,,,,,,manifest,,,,,https://github.com/atviriduomenys/manifest/issues/,,
,,,,,,,,,,,,,,
,,,,VandensSuvartojimas,,,iraso_id,,,4,,,Vandens suvartojimo skaitiklių rodmenys,Lentelėje pateikiami vandens suvartojimo skaitiklių rodmenys nuo 2005 metų iš UAB „Varėnos vandenys“ apskaitos sistemos PROGRA. Duomenys atnaujinami kas mėnesį. Dėl techninių klausimų ar galimų klaidų kreiptis į atverimas@stat.gov.lt. 
,,,,,iraso_id,string,,,,4,open,,Duomenų eilutės įrašo identifikatorius,
,,,,,abonento_id,string,,,,4,open,,Abonento identifikatorius,
,,,,,abonento_miestas,string,,,,4,open,,Abonento miestas,
,,,,,abonento_tipas,string,,,,4,open,,Abonento tipas,
,,,,,ivado_id,string,,,,4,open,,Įvado identifikatorius,
,,,,,skaitiklio_id,string,,,,4,open,,Skaitiklio identifikatorius,
,,,,,ivadosk_pastatymo_vieta,string,,,,4,open,,Įvado skaitiklio pastatymo vieta,
,,,,,nuo,number,m³,,,4,open,,"Skaitiklio rodmuo ""nuo"" (m3)",
,,,,,iki,number,m³,,,4,open,,"Skaitiklio rodmuo ""iki"" (m3)",
,,,,,skirtumas,number,m³,,,4,open,,"Skaitiklio rodmenų skirtumas (""iki"" - ""nuo"") (m3)",
,,,,,nuotek_poz,string,,,,4,open,,"Požymis, ar rodmenys apima nuotekas",
,,,,,salt_karst,boolean,,,,4,open,,"Požymis, ar vanduo šaltas (""true"" - taip, ""false"" - ne)",
,,,,,dekl_men,date,M,,,4,open,,Vandens suvartojimo deklaravimo mėnuo,
,,,,,apsk_men,date,M,,,4,open,,Vandens suvartojimo apskaitos mėnuo,
,,,,,kor_data_laikas,datetime,,,,4,open,,Įrašo koregavimo data ir laikas,
