id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/giscentras/grpk,,,,,,,,,,,,,
,,,,,,prefix,spinta,,,,,https://github.com/atviriduomenys/spinta/issues/,,
,,,,,,,manifest,,,,,https://github.com/atviriduomenys/manifest/issues/,,
,,,,,,,vadovas,,,,,https://atviriduomenys.readthedocs.io/,,
,,,,,,,,,,,,,,
,,,,Kelias,,,,,,3,,,Sluoksnyje saugoma informacija apie kelių ir gatvių ašines linijas,
,,,,,,comment,type,,"create(resource: ""file"", type: ""shape"", ref: ""lapai"", source: ""{}.shp"")",4,open,spinta:283,,
,,,,,,comment,ref,,"update(ref: ""top_id"", type: """")",4,open,vadovas:dsa/dimensijos.html#model.ref,,
,,,,,shape,geometry,,,,2,open,,Objekto geometrijos tipas,
,,,,,,comment,type,,"update(type: ""geometry(linestring, 3346)"")",3,open,vadovas:dsa/duomenu-tipai.html#erdviniai-duomenys,,
,,,,,top_id,string,,,,4,open,,Objekto identifikavimo kodas (reikšmė yra privaloma),
,,,,,gkodas,string,,,,2,open,,Erdvinio objekto kodas (reikšmė yra privaloma),
,,,,,,comment,ref,,"update(ref: ""enum"")",4,open,vadovas:dsa/dimensijos.html#klasifikatoriai,,
,,,,,meta,integer,,,,3,open,,Raktas į GRPK rinkinio sluoksnio metaduomenų lenteles,
,,,,,,comment,type,,"update(type: ""ref"")",4,open,vadovas:dsa/ref.html,,
,,,,,red_priezastis,string,,,,2,open,,Objekto duomenų ir informacijos sukūrimo ar paskutinio pakeitimo priežastis (reikšmė yra privaloma įvedus naują ar patikslinus esamo objekto duomenis ir informaciją),
,,,,,,comment,ref,,"update(ref: ""enum"")",4,open,vadovas:dsa/dimensijos.html#klasifikatoriai,,
,,,,,red_saltinis,string,,,,2,open,,"Objekto duomenims sukurti, nustatyti ar pakeisti naudotas duomenų šaltinis. Galimos reikšmės",
,,,,,,comment,ref,,"update(ref: ""enum"")",4,open,vadovas:dsa/dimensijos.html#klasifikatoriai,,
,,,,,suk_data,date,D,,,4,open,,Objekto įregistravimo (sukūrimo) data (reikšmė yra privaloma),
,,,,,red_data,date,D,,,4,open,,Objekto duomenų ir informacijos keitimo data (reikšmė yra privaloma patikslinus esamo objekto duomenis ir informaciją),
,,,,,enumeris,string,,,,4,open,,"Kelio ar gatvės, sutampančios su Europine magistrale, numeris",
,,,,,numeris,string,,,,4,open,,"Valstybinės reikšmės kelio ar gatvės, sutampančios su valstybinės reikšmės keliu, numeris",
,,,,,vardas,string,,,,2,open,,Gatvės pavadinimas (jei nustatytas),
,,,,,,comment,type,,"update(property: ""vardas@lt"", type: ""text"")",4,open,spinta:204,,
,,,,,danga,string,,,,2,open,,"Kelio, gatvės, taip pat tilto, viršutinės dangos medžiaga",
,,,,,,comment,ref,,"update(ref: ""enum"")",4,open,vadovas:dsa/dimensijos.html#klasifikatoriai,,
,,,,,jplotis,number,m,,,4,open,,Važiuojamosios kelio dangos plotis,
,,,,,plotis,number,m,,,4,open,,Bendras kelio plotis (su kelkraščiais),
,,,,,kategor,string,,,,2,open,,"Valstybinės ar vietinės reikšmės kelio ar gatvės, sutampančios su valstybinės ar vietinės reikšmės keliu, kategorija (jei nustatyta)",
,,,,,,comment,property,,"update(property: ""kategorija"")",4,open,vadovas:dsa/kodiniai-pavadinimai.html,,
,,,,,,comment,ref,,"update(ref: ""enum"")",4,open,vadovas:dsa/dimensijos.html#klasifikatoriai,,
,,,,,lygmuo,integer,,,,2,open,,Kelio lygis žemės paviršiaus atžvilgiu,
,,,,,,comment,ref,,"update(ref: ""enum"")",4,open,vadovas:dsa/dimensijos.html#klasifikatoriai,,
,,,,,paskirtis,string,,,,2,open,,"Kelio, gatvės tipas, paskirtis",
,,,,,,comment,ref,,"update(ref: ""enum"")",4,open,vadovas:dsa/dimensijos.html#klasifikatoriai,,
,,,,,shape_length,number,m,,,2,open,,Objekto perimetro ilgis,
,,,,,,comment,property,,"update(property: ""ilgis"")",4,open,vadovas:dsa/kodiniai-pavadinimai.html,,
,,,,,,,,,,,,,,
,,,,Gelezinkelis,,,,,,3,,,Sluoksnyje saugoma informacija apie geležinkelio vėžės ašines linijas,
,,,,,,comment,type,,"create(resource: ""file"", type: ""shape"", ref: ""lapai"", source: ""{}.shp"")",4,open,spinta:283,,
,,,,,,comment,ref,,"update(ref: ""top_id"")",4,open,vadovas:dsa/dimensijos.html#model.ref,,
,,,,,shape,geometry,,,,2,open,,Objekto geometrijos tipas,
,,,,,,comment,type,,"update(type: ""geometry(linestring, 3346)"")",3,open,vadovas:dsa/duomenu-tipai.html#erdviniai-duomenys,,
,,,,,top_id,string,,,,4,open,,Objekto identifikavimo kodas (reikšmė yra privaloma),
,,,,,gkodas,string,,,,2,open,,Erdvinio objekto kodas (reikšmė yra privaloma),
,,,,,,comment,ref,,"update(ref: ""enum"")",4,open,vadovas:dsa/dimensijos.html#klasifikatoriai,,
,,,,,meta,integer,,,,3,open,,Raktas į GRPK rinkinio sluoksnio metaduomenų lenteles,
,,,,,,comment,type,,"update(type: ""ref"")",4,open,vadovas:dsa/ref.html,,
,,,,,red_priezastis,string,,,,2,open,,Objekto duomenų ir informacijos sukūrimo ar paskutinio pakeitimo priežastis (reikšmė yra privaloma įvedus naują ar patikslinus esamo objekto duomenis ir informaciją),
,,,,,,comment,ref,,"update(ref: ""enum"")",4,open,vadovas:dsa/dimensijos.html#klasifikatoriai,,
,,,,,red_saltinis,string,,,,2,open,,"Objekto duomenims sukurti, nustatyti ar pakeisti naudotas duomenų šaltinis. Galimos reikšmės",
,,,,,,comment,ref,,"update(ref: ""enum"")",4,open,vadovas:dsa/dimensijos.html#klasifikatoriai,,
,,,,,suk_data,date,D,,,4,open,,Objekto įregistravimo (sukūrimo) data (reikšmė yra privaloma),
,,,,,red_data,date,D,,,4,open,,Objekto duomenų ir informacijos keitimo data (reikšmė yra privaloma patikslinus esamo objekto duomenis ir informaciją),
,,,,,info,string,,,,2,open,,Paaiškinamoji informacija,
,,,,,,comment,ref,,"update(ref: ""enum"")",4,open,vadovas:dsa/dimensijos.html#klasifikatoriai,,
,,,,,lygmuo,integer,,,,2,open,,Geležinkelio lygis žemės paviršiaus atžvilgiu,
,,,,,,comment,ref,,"update(ref: ""enum"")",4,open,vadovas:dsa/dimensijos.html#klasifikatoriai,,
,,,,,tipas,integer,,,,2,open,,Stoties geležinkelio kelio tipas,
,,,,,,comment,ref,,"update(ref: ""enum"")",4,open,vadovas:dsa/dimensijos.html#klasifikatoriai,,
,,,,,gkategor,integer,,,,2,open,,Geležinkelio bėgių kelio svarba geležinkelių tinkle,
,,,,,,comment,property,,"update(property: ""kategorija"")",4,open,vadovas:dsa/kodiniai-pavadinimai.html,,
,,,,,,comment,ref,,"update(ref: ""enum"")",4,open,vadovas:dsa/dimensijos.html#klasifikatoriai,,
,,,,,shape_length,number,m,,,2,open,,Objekto perimetro ilgis,
,,,,,,comment,property,,"update(property: ""ilgis"")",4,open,vadovas:dsa/kodiniai-pavadinimai.html,,
,,,,,,,,,,,,,,
,,,,HidrografijaLinija,,,,,,3,,,"Sluoksnyje saugoma informacija apie upių, upelių, kanalų ir melioracijos griovių ašines linijas",
,,,,,,comment,type,,"create(resource: ""file"", type: ""shape"", ref: ""lapai"", source: ""{}.shp"")",4,open,spinta:283,,
,,,,,,comment,ref,,"update(ref: ""top_id"")",4,open,vadovas:dsa/dimensijos.html#model.ref,,
,,,,,shape,geometry,,,,2,open,,Objekto geometrijos tipas,
,,,,,,comment,type,,"update(type: ""geometry(linestring, 3346)"")",3,open,vadovas:dsa/duomenu-tipai.html#erdviniai-duomenys,,
,,,,,top_id,string,,,,4,open,,Objekto identifikavimo kodas (reikšmė yra privaloma),
,,,,,gkodas,string,,,,2,open,,Erdvinio objekto kodas (reikšmė yra privaloma),
,,,,,,comment,ref,,"update(ref: ""enum"")",4,open,vadovas:dsa/dimensijos.html#klasifikatoriai,,
,,,,,meta,integer,,,,2,open,,Raktas į GRPK rinkinio sluoksnio metaduomenų lenteles,
,,,,,,comment,type,,"update(type: ""ref"")",4,open,vadovas:dsa/ref.html,,
,,,,,red_priezastis,string,,,,2,open,,Objekto duomenų ir informacijos sukūrimo ar paskutinio pakeitimo priežastis (reikšmė yra privaloma įvedus naują ar patikslinus esamo objekto duomenis ir informaciją),
,,,,,,comment,ref,,"update(ref: ""enum"")",4,open,vadovas:dsa/dimensijos.html#klasifikatoriai,,
,,,,,red_saltinis,string,,,,2,open,,"Objekto duomenims sukurti, nustatyti ar pakeisti naudotas duomenų šaltinis. Galimos reikšmės",
,,,,,,comment,ref,,"update(ref: ""enum"")",4,open,vadovas:dsa/dimensijos.html#klasifikatoriai,,
,,,,,suk_data,date,D,,,4,open,,Objekto įregistravimo (sukūrimo) data (reikšmė yra privaloma),
,,,,,red_data,date,D,,,4,open,,Objekto duomenų ir informacijos keitimo data (reikšmė yra privaloma patikslinus esamo objekto duomenis ir informaciją),
,,,,,graktas,string,,,,2,open,,Vandentakio kodas pagal Lietuvos Respublikos upių klasifikatorių.,
,,,,,,comment,ref,,"update(ref: ""enum"")",4,open,vadovas:dsa/dimensijos.html#klasifikatoriai,,
,,,,,tipas,integer,,,,2,open,,Vandentakio tipas (įvedama skaitinė reikšmė),
,,,,,,comment,ref,,"update(ref: ""enum"")",4,open,vadovas:dsa/dimensijos.html#klasifikatoriai,,
,,,,,vardas,string,,,,2,open,,Hidrografijos objekto pavadinimas,
,,,,,,comment,type,,"update(property: ""vardas@lt"", type: ""text"")",4,open,spinta:204,,
,,,,,plotis,number,m,,,4,open,,Hidrografijos objekto plotis,
,,,,,plotis_zp,number,m,,,4,open,,Hidrografijos objekto plotis pagal VĮ Valstybės žemės fondo (buv. VĮ Valstybinio žemėtvarkos instituto) archyvines ūkio horizontalinės nuotraukos M 1:10 000 planus (originalai lavsane),
,,,,,laivyb,string,,,,2,open,,Laivybinė upė/kanalas,
,,,,,,comment,property,,"update(property: ""laivyba"")",4,open,vadovas:dsa/kodiniai-pavadinimai.html,,
,,,,,,comment,ref,,"update(ref: ""enum"")",4,open,vadovas:dsa/dimensijos.html#klasifikatoriai,,
,,,,,shape_length,number,m,,,2,open,,Objekto perimetro ilgis,
,,,,,,comment,property,,"update(property: ""ilgis"")",4,open,vadovas:dsa/kodiniai-pavadinimai.html,,
,,,,,,,,,,,,,,
,,,,PlotasVandensTelkinys,,,,,,3,,,Sluoksnyje saugoma informacija apie vandens telkinių dengiamas teritorijas,
,,,,,,comment,type,,"create(resource: ""file"", type: ""shape"", ref: ""lapai"", source: ""{}.shp"")",4,open,spinta:283,,
,,,,,,comment,ref,,"update(ref: ""top_id"")",4,open,vadovas:dsa/dimensijos.html#model.ref,,
,,,,,shape,geometry,,,,2,open,,Objekto geometrijos tipas,
,,,,,,comment,type,,"update(type: ""geometry(linestring, 3346)"")",3,open,vadovas:dsa/duomenu-tipai.html#erdviniai-duomenys,,
,,,,,top_id,string,,,,4,open,,Objekto identifikavimo kodas (reikšmė yra privaloma),
,,,,,gkodas,string,,,,2,open,,Erdvinio objekto kodas (reikšmė yra privaloma),
,,,,,,comment,ref,,"update(ref: ""enum"")",4,open,vadovas:dsa/dimensijos.html#klasifikatoriai,,
,,,,,meta,integer,,,,2,open,,Raktas į GRPK rinkinio sluoksnio metaduomenų lenteles,
,,,,,,comment,type,,"update(type: ""ref"")",4,open,vadovas:dsa/ref.html,,
,,,,,red_priezastis,string,,,,2,open,,Objekto duomenų ir informacijos sukūrimo ar paskutinio pakeitimo priežastis (reikšmė yra privaloma įvedus naują ar patikslinus esamo objekto duomenis ir informaciją),
,,,,,,comment,ref,,"update(ref: ""enum"")",4,open,vadovas:dsa/dimensijos.html#klasifikatoriai,,
,,,,,red_saltinis,string,,,,2,open,,"Objekto duomenims sukurti, nustatyti ar pakeisti naudotas duomenų šaltinis. Galimos reikšmės",
,,,,,,comment,ref,,"update(ref: ""enum"")",4,open,vadovas:dsa/dimensijos.html#klasifikatoriai,,
,,,,,suk_data,date,D,,,4,open,,Objekto įregistravimo (sukūrimo) data (reikšmė yra privaloma),
,,,,,red_data,date,D,,,4,open,,Objekto duomenų ir informacijos keitimo data (reikšmė yra privaloma patikslinus esamo objekto duomenis ir informaciją),
,,,,,graktas,string,,,,2,open,,Tvenkinio kodas pagal Lietuvos Respublikos tvenkinių klasifikatorių arba ežero kodas pagal Lietuvos Respublikos ežerų klasifikatorių,
,,,,,vardas,string,,,,2,open,,Objekto pavadinimas,
,,,,,,comment,type,,"update(property: ""vardas@lt"", type: ""text"")",4,open,spinta:204,,
,,,,,info,string,,,,2,open,,Papildoma informacija apie objektą,
,,,,,,comment,type,,"update(property: ""info@lt"", type: ""text"")",4,open,spinta:204,,
,,,,,shape_length,number,m,,,2,open,,Objekto perimetro ilgis,
,,,,,,comment,property,,"update(property: ""ilgis"")",4,open,vadovas:dsa/kodiniai-pavadinimai.html,,
,,,,,shape_area,number,m²,,,2,open,,Objekto plotas,
,,,,,,comment,property,,"update(property: ""plotas"")",4,open,vadovas:dsa/kodiniai-pavadinimai.html,,
,,,,,,,,,,,,,,
,,,,PlotasUpeKeliasGelezinkelis,,,,,,3,,,"Sluoksnyje saugoma informacija apie upių,  kelių ir geležinkelių menamas teritorijas",
,,,,,,comment,type,,"create(resource: ""file"", type: ""shape"", ref: ""lapai"", source: ""{}.shp"")",4,open,spinta:283,,
,,,,,,comment,ref,,"update(ref: ""top_id"")",4,open,vadovas:dsa/dimensijos.html#model.ref,,
,,,,,shape,geometry,,,,2,open,,Objekto geometrijos tipas,
