id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/vsdfv/apdraustieji,,,,,,,,,,,,,
,,sodraapdraustieji,,,,csv,,https://atvira.sodra.lt/downloads/lt-eur/apdraustieji_ketv.zip,"self.extract(""zip"")[""apdraustieji_ketv.csv""]",,,,,
,,,,Apdraustieji,,,,,,,,,,
,,,,,metai,date,Y,METAI,,4,open,,metai,Metai
,,,,,ketvirtis,date,3M,KETVIRTIS,,4,open,,ketvirtis,Ketvirtis
,,,,,apdr_kateg_grupe,string,,APDR_KATEG_GRUPE,,3,open,,apdraustųjų kategorijos grupė,Apdraustųjų kategorijos grupė
,,,,,apdr_kateg_rusis,string,,APDR_KATEG_RUSIS,,3,open,,apdraustųjų kategorijos rūšis,Apdraustųjų kategorijos rūšis
,,,,,apdr_kateg_porusis,string,,APDR_KATEG_PORUSIS,,3,open,,apdraustųjų kategorijos porūšis,Apdraustųjų kategorijos porūšis
,,,,,apdr_kateg_tipas,string,,APDR_KATEG_TIPAS,,3,open,,apdraustųjų kategorijos tipas,Apdraustųjų kategorijos tipas
,,,,,draudejo_grupe,ref,/datasets/gov/vsdfv/ds/Draudejai,DRAUDEJO_GRUPE,,4,open,,draudėjo grupė,Draudėjo grupė
,,,,,draudejo_grupe.draudeju_grupe,,,,,3,open,,,
,,,,,draudejo_tipas,ref,/datasets/gov/vsdfv/ds/Draudejai,DRAUDEJO_TIPAS,,4,open,,draudėjo tipas,Draudėjo tipas
,,,,,draudejo_tipas.draudeju_tipas,,,,,3,open,,,
,,,,,prisk_suma_eur,number,,PRISK_SUMA_EUR,,3,open,,"priskaičiuota VSD ir PSD įmokų suma, Eur","Priskaičiuota VSD ir PSD įmokų suma, Eur"
,,,,,sumoketa_eur,number,,SUMOKETA_EUR,,3,open,,"sumokėta VSD ir PSD įmokų suma, Eur","Sumokėta VSD ir PSD įmokų suma, Eur"
,,,,,vid_a_darbo_apmok_suma_eur,number,,VID_A_DARBO_APMOK_SUMA_EUR,,3,open,,"vidutinė darbo apmokėjimo suma, Eur","Vidutinė darbo apmokėjimo suma, Eur"
,,,,,vid_b_apdraustuju_sk,number,,VID_B_APDRAUSTUJU_SK,,3,open,,vidutinis apdraustųjų skaičius,Apdraustieji – fiziniai asmenys kurie valstybinio socialinio draudimo įmokas moka patys arba už juos šias įmokas moka draudėjai
