id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/koris_grandis,,,,,ns,,,,,,,UAB „KORIS“ sistema „GRANDIS“,""
,datasets/gov/koris_grandis/skaitikliai,,,,,,,,,,,,Komunaliniai suvartojimo įrašai UAB „KORIS“ sistemoje „GRANDIS“,"Rinkinys sudarytas iš UAB „KORIS“ sistemos „GRANDIS“ duomenų apie deklaruotą vandens ir šilumos suvartojimą. Suvartojimo lentelėse viena eilutė atitinka vieno komunalinių paslaugų skaitiklio parodymų skirtumo deklaravimą per mėnesį. Lentelėse nurodomas vadinamasis „apskaitos taškas“ kaip skaitiklio tvirtinimo vieta pastate, mokėtojų duomenys (fizinių asmenų ir privačių įmonių pseudoniminti, o viešųjų – palikti atviri), apskaitos mėnuo, rodmenų deklaravimo data ir deklaruotas suvartojimas. Fizinių ir juridinių asmenų suvartojimas pateikimas atskirai. Suvartojimo lenteles galite sujungti su pastatų lentele per pastato identifikatorių. Pastatų lentelėje pateikiamas pastato tipas, požymis, ar pastate yra mažai (iki 3 imtinai), ar daug (nuo 4) apskaitos taškų, taip pat – pastatų koordinatės ir statybos metai, paskutinį metų skaitmenį pakeičiant nuliu. Jei pastate yra mažiausiai 4 apskaitos taškai, pastato koordinatės paliekamos tikslios, o jei apskaitos taškų yra mažiau nei 4, tuomet pastato koordinatės paslenkamos iki 1 km nuo tikrosios padėties. Duomenų teikėjo UAB „Vilkaviškio šilumos tinklai“ pateikiami įrašai nuo 2019 m. birželio mėn. iki 2024 m. liepos mėn., jie nebeplanuojami atnaujinti. Su duomenimis susijusiais klausimais prašome kreiptis el. paštu atverimas@stat.gov.lt. Dėl techninių portalo veiklos sutrikimų prašome kreiptis el. paštu atviriduomenys@vssa.lt."
,datasets/gov/koris_grandis/skaitikliai/suvartojimas,,,,,,,,,,,,Suvartojimas,Deklaruotas vandens ir šilumos suvartojimas
,,,,,,prefix,spinta,,,,,https://github.com/atviriduomenys/spinta/issues/,,
,,,,,,,manifest,,,,,https://github.com/atviriduomenys/manifest/issues/,,
,,,,,,,,,,,,,,
,,,,VilkaviskioFiziniuKarstasVanduo,,,vda_id,,,4,,,"UAB „Vilkaviškio šilumos tinklų“ karšto vandens suvartojimas, už kurį moka fiziniai asmenys",
,,,,,vda_id,string,,,,4,open,,Valstybės duomenų agentūros įrašo unikalus identifikatorius,
,,,,,pastato_id,string,,,,4,open,,"Namo, daugiabučio ar kito pastato identifikatorius",
,,,,,pastato_ar_dalies_id,string,,,,4,open,,"Namo, buto arba kitos pastato dalies identifikatorius",
,,,,,apskaitos_tasko_id,string,,,,4,open,,Apskaitos taško (skaitiklio vietos) identifikatorius,
