id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/hi/maudyklos,,,,,,,,,,,,Maudyklų vandens kokybės duomenys,
,,,,,,prefix,spinta,,,,,https://github.com/atviriduomenys/spinta/issues/,,
,,,,,,,manifest,,,,,https://github.com/atviriduomenys/manifest/issues/,,
,,,,,,,,,,,,,,
,,,,Kokybe,,,vda_id,,,4,,,Maudyklų vandens kokybės duomenys,"Stebimų Lietuvos maudyklų sąrašas, pateikiama informacija apie: maudymosi sezono metus, maudyklos identifikavimo unikalų kodą, maudymosi sezono pradžią ir pabaigą, vandens kokybės klasę, nuorodos į maudyklos charakteristikų aprašus,
maudyklos stebėjimo vietos koordinates, mėginio ėmimo datą, parametrų: žarninių enterokokų ir žarninių lazdelių vertes."
,,,,,vda_id,string,,,,4,open,,Unikalus eilutės identifikatorius,
,,,,,season,date,Y,,,4,open,,Sezonas (metai),
,,,,,period_type,string,,,,4,open,,"Stebėsenos laikotarpis",
,,,,,,enum,,,"""bathingSeason""",,,,Sezonas,
,,,,,,,,,"""shortTermPollution""",,,,Trumpalaikė tarša,
,,,,,,,,,"""delisted""",,,,Nebestebima - išbraukta iš sąrašo,
,,,,,start_date,date,D,,,4,open,,Stebėsenos pradžia,
,,,,,end_date,date,D,,,4,open,,Stebėsenos pabaiga,
,,,,,bathing_water_id,string,,,,4,open,,Maudyklos identifikavimo kodas,
,,,,,name,string,,,,4,open,,Maudyklos pavadinimas,
,,,,,geometry,"geometry(point,3346)",m,,,4,open,,Maudyklos stebėjimo vietos koordinatės,
,,,,,sample_status,string,,,,4,open,,Mėginio statusas,"shortTermPollutionSample – mėginys, rodantis trumpalaikę taršą (E.coli nustatyta daugiau nei 1000 ksv/100 ml), t.y. viršijantis pagal senąją direktyvą 76/160/EEB nustatytas gairines vertes"
,,,,,,enum,,,"""preSeasonSample""",,,,Prieš maudymosi sezoną paimtas mėginys,
,,,,,,,,,"""missingSample""",,,,Prieš maudymosi sezoną nebuvo paimtas mėginys arba praleistas mėginys,
,,,,,,,,,"""shortTermPollutionSample""",,,,"Mėginys, rodantis trumpalaikę taršą",
,,,,,,,,,"""confirmationSample""",,,,"Mėginys, patvirtinantis taršos pabaigą",
,,,,,,,,,"""replacementSample""",,,,"Mėginys, kurio reikšmėmis bus pakeitos trumpalaikio mėginio reikšmėmis",
,,,,,sample_date,date,D,,,4,open,,Mėginio paėmimo data,
,,,,,escherichia_coli_status,string,,,,4,open,,Žarninių enterokokų statusas,
,,,,,,enum,,,"""limitOfDetectionValue""",,,,Žemiau aptikimo ribo,
,,,,,,,,,"""confirmedValue""",,,,Mėginio reikšmė patvirtinta,
,,,,,,,,,"""missingValue""",,,,Mėginys nepaimtas,
,,,,,escherichia_coli_value,number,,,,3,open,,Žarniniai enterokokai (ksv/100 ml),
,,,,,intestinal_enterococci_status,string,,,,4,open,,Žarninių lazdelių statusas,
,,,,,,enum,,,"""limitOfDetectionValue""",,,,Žemiau aptikimo ribo,
,,,,,,,,,"""confirmedValue""",,,,Mėginio reikšmė patvirtinta,
,,,,,,,,,"""missingValue""",,,,Mėginys nepaimtas,
,,,,,intestinal_enterococci_value,number,,,,3,open,,Žarninės lazdelės (ksv/100 ml),
,,,,,link,url,,,,4,open,,Nuoroda į maudyklų charakteristikas pdf formatu,Pateikiamos nuorodos į HI svetainę
,,,,,quality_class,string,,,,4,open,,Kokybės klasė,"Maudyklos kokybė nevertinama kuomet nėra pilnas duomenų rinkinys (mažiausiai 16 mėginių, 4 stebėsenos sezonai)"
,,,,,,enum,,,"""0""",,,,Nevertinta,
,,,,,,,,,"""1""",,,,Puiki kokybė,
,,,,,,,,,"""2""",,,,Gera kokybė,
,,,,,,,,,"""3""",,,,Patenkinama kokybė,
,,,,,,,,,"""4""",,,,Prasta kokybė,
